;ShotType;Transition;TwoLegged;Angle;Distance;competition_EURO;competition_NBA;competition_SLO1;competition_U14;playertype_F;playertype_G;movement_dribble or cut;movement_no
2935;5;0;1;52.4;2.1;0;0;1;0;0;1;0;1
2936;1;1;0;56.0;1.23;0;0;1;0;0;1;1;0
2937;0;0;1;54.31;5.15;0;0;1;0;0;1;0;1
2938;1;1;0;48.3;0.79;0;0;1;0;0;1;1;0
2939;1;0;0;60.04;1.05;0;0;1;0;0;1;0;0
2940;1;0;0;65.27;0.35;0;0;1;0;0;1;1;0
2941;0;0;1;46.07;7.59;0;0;1;0;0;1;0;1
2942;1;0;0;34.6;1.23;0;0;1;0;0;1;1;0
2943;0;1;1;39.96;1.67;0;0;1;0;0;1;0;1
2944;1;0;0;36.2;1.45;0;0;1;0;0;1;0;0
2945;0;0;1;33.73;7.24;0;0;1;0;0;1;0;1
2946;0;0;1;71.85;4.62;0;0;1;0;0;1;0;1
2947;0;0;1;25.43;7.74;0;0;1;0;0;1;0;1
2948;0;0;1;52.68;3.97;0;0;1;0;0;1;0;1
2949;0;0;1;64.74;7.29;0;0;1;0;0;1;0;1
2950;0;0;1;24.65;7.45;0;0;1;0;0;1;0;1
2951;0;0;1;69.8;7.14;0;0;1;0;0;1;0;1
2952;0;0;1;61.29;7.15;0;0;1;0;0;1;0;1
2953;0;0;1;1.27;4.83;0;0;1;0;0;1;0;1
2954;1;1;0;33.87;1.35;0;0;1;0;0;1;1;0
2955;0;1;0;4.42;1.39;0;0;1;0;0;1;1;0
2956;0;0;1;13.79;7.42;0;0;1;0;0;1;0;1
2957;0;0;1;24.07;7.36;0;0;1;0;0;1;0;1
2958;1;0;0;73.83;0.73;0;0;1;0;0;1;0;0
2959;1;1;0;35.54;0.65;0;0;1;0;0;1;1;0
2960;0;0;1;46.74;7.21;0;0;1;0;0;1;0;1
2961;0;0;1;34.88;7.4;0;0;1;0;0;1;0;1
2962;0;0;1;38.25;7.18;0;0;1;0;0;1;0;1
2963;0;0;1;68.51;7.31;0;0;1;0;0;1;0;1
2964;0;0;1;34.32;7.22;0;0;1;0;0;1;0;1
2965;0;0;1;18.25;7.36;0;0;1;0;0;1;0;1
2966;0;0;1;23.19;7.48;0;0;1;0;0;1;0;1
2967;0;0;1;25.34;5.88;0;0;1;0;0;1;0;1
2968;2;0;1;59.17;0.5;0;0;1;0;0;1;0;1
2969;1;0;0;63.64;2.15;0;0;1;0;0;1;0;0
2970;5;0;0;28.27;1.7;0;0;1;0;0;1;0;1
2971;0;0;1;88.79;7.02;0;0;1;0;0;1;0;1
2972;0;1;1;63.96;1.07;0;0;1;0;0;1;0;1
2973;0;0;1;1.25;7.37;0;0;1;0;0;1;0;1
2974;1;0;0;45.21;1.51;0;0;1;0;0;1;0;0
2975;3;0;0;26.81;0.95;0;0;1;0;0;1;0;1
2976;2;1;1;41.89;1.28;0;0;1;0;0;1;0;1
2977;1;0;0;66.81;2.56;0;0;1;0;0;1;1;0
2978;1;0;0;43.93;1.78;0;0;1;0;0;1;0;0
2979;0;0;0;49.49;1.06;0;0;1;0;0;1;0;1
2980;0;0;1;65.72;7.17;0;0;1;0;0;1;0;1
2981;3;0;1;47.04;1.24;0;0;1;0;0;1;0;1
2982;0;0;0;56.54;1.73;0;0;1;0;0;1;0;1
2983;0;0;1;68.35;7.26;0;0;1;0;0;1;0;1
2984;3;0;1;9.04;2.39;0;0;1;0;0;1;0;1
2985;0;0;1;32.11;7.36;0;0;1;0;0;1;0;1
2986;0;1;1;87.91;7.02;0;0;1;0;0;1;0;1
2987;0;0;1;8.92;5.87;0;0;1;0;0;1;0;1
2988;0;0;1;31.8;7.52;0;0;1;0;0;1;0;1
2989;1;1;0;14.11;1.32;0;0;1;0;0;1;1;0
2990;0;0;1;88.78;6.97;0;0;1;0;0;1;0;1
2991;0;0;1;81.25;6.99;0;0;1;0;0;1;0;1
2992;3;0;1;23.2;2.86;0;0;1;0;0;1;0;1
2993;1;0;1;68.68;3.22;0;0;1;0;0;1;0;1
2994;0;0;1;88.78;6.97;0;0;1;0;0;1;0;1
2995;3;0;0;0.0;2.36;0;0;1;0;0;1;0;1
2996;0;0;1;0.0;7.31;0;0;1;0;0;1;0;1
2997;1;0;0;74.07;3.29;0;0;1;0;0;1;0;0
2998;1;1;1;57.08;1.66;0;0;1;0;0;1;0;1
2999;1;1;0;58.73;2.26;0;0;1;0;0;1;1;0
3000;0;0;1;37.03;7.74;0;0;1;0;0;1;0;1
3001;0;0;1;5.87;5.24;0;0;1;0;0;1;0;1
3002;0;0;1;8.11;5.7;0;0;1;0;0;1;0;1
3003;0;0;1;39.72;8.38;0;0;1;0;0;1;0;1
3004;0;0;0;48.46;1.36;0;0;1;0;0;1;1;0
3005;0;0;1;28.57;7.28;0;0;1;0;0;1;0;1
3006;0;0;1;47.61;5.73;0;0;1;0;0;1;0;1
3007;3;0;1;6.43;3.35;0;0;1;0;1;0;0;1
3008;0;0;1;62.64;7.12;0;0;1;0;0;1;0;1
3009;5;0;0;75.37;1.44;0;0;1;0;0;1;0;0
3010;5;0;1;50.46;6.32;0;0;1;0;0;1;0;1
3011;1;1;1;78.68;2.95;0;0;1;0;1;0;0;1
3012;5;1;0;58.98;1.75;0;0;1;0;0;0;0;1
3013;1;0;1;30.27;1.17;0;0;1;0;1;0;0;1
3014;5;0;1;16.09;2.9;0;0;1;0;0;1;0;1
3015;0;0;1;56.99;7.09;0;0;1;0;0;1;0;1
3016;0;0;1;40.26;0.83;0;0;1;0;0;1;0;1
3017;5;0;0;0.37;8.33;0;0;1;0;0;1;0;1
3018;3;0;0;41.49;2.43;0;0;1;0;0;1;0;1
3019;4;0;1;48.09;1.51;0;0;1;0;0;0;0;1
3020;3;0;1;27.11;2.59;0;0;1;0;0;1;0;1
3021;2;0;1;34.11;0.76;0;0;1;0;0;0;0;1
3022;1;0;1;14.4;0.43;0;0;1;0;0;0;0;1
3023;1;0;1;30.27;1.17;0;0;1;0;0;0;0;1
3024;0;0;1;56.92;3.13;0;0;1;0;0;1;0;1
3025;0;0;1;84.11;5.12;0;0;1;0;1;0;0;1
3026;0;0;1;1.09;5.64;0;0;1;0;0;1;0;1
3027;0;0;1;65.03;2.01;0;0;1;0;0;0;0;1
3028;0;0;1;56.03;7.3;0;0;1;0;1;0;0;1
3029;0;0;1;33.06;7.76;0;0;1;0;1;0;0;1
3030;5;0;0;16.42;0.38;0;0;1;0;1;0;0;1
3031;5;1;0;54.78;1.38;0;0;1;0;1;0;1;0
3032;0;0;1;34.63;5.94;0;0;1;0;1;0;0;1
3033;1;1;0;47.17;2.12;0;0;1;0;1;0;1;0
3034;0;0;1;46.4;7.4;0;0;1;0;1;0;0;1
3035;1;0;0;52.99;0.34;0;0;1;0;1;0;1;0
3036;5;0;0;0.0;7.26;0;0;1;0;1;0;0;1
3037;5;1;0;78.78;1.04;0;0;1;0;1;0;0;1
3038;0;0;1;53.4;7.47;0;0;1;0;1;0;0;1
3039;0;0;1;0.41;7.42;0;0;1;0;1;0;0;1
3040;0;0;1;64.53;3.98;0;0;1;0;1;0;0;1
3041;3;0;1;64.04;0.95;0;0;1;0;1;0;0;1
3042;0;0;0;54.55;1.18;0;0;1;0;1;0;0;1
3043;1;1;0;10.37;1.19;0;0;1;0;1;0;1;0
3044;0;0;1;43.17;7.44;0;0;1;0;1;0;0;1
3045;0;0;1;2.94;7.32;0;0;1;0;1;0;0;1
3046;0;0;1;48.67;7.56;0;0;1;0;1;0;0;1
3047;0;0;1;37.39;7.23;0;0;1;0;1;0;0;1
3048;0;0;1;52.32;7.38;0;0;1;0;1;0;0;1
3049;0;0;1;36.79;7.25;0;0;1;0;1;0;0;1
3050;1;0;0;24.74;1.41;0;0;1;0;0;1;1;0
3051;1;0;1;11.83;0.26;0;0;1;0;0;1;0;1
3052;0;1;1;57.49;4.38;0;0;1;0;0;1;0;1
3053;0;0;1;54.09;5.03;0;0;1;0;0;1;0;1
3054;0;0;1;53.94;5.83;0;0;1;0;0;1;0;1
3055;0;0;1;87.24;6.44;0;0;1;0;1;0;0;1
3056;0;0;1;49.12;0.64;0;0;1;0;1;0;0;1
3057;4;0;1;2.88;1.06;0;0;1;0;1;0;0;1
3058;0;0;1;37.57;2.02;0;0;1;0;1;0;0;1
3059;0;0;1;78.14;3.34;0;0;1;0;1;0;0;1
3060;1;0;1;5.48;1.12;0;0;1;0;1;0;0;1
3061;0;0;1;44.93;7.28;0;0;1;0;1;0;0;1
3062;0;0;1;87.9;6.97;0;0;1;0;1;0;0;1
3063;3;0;1;1.92;1.6;0;0;1;0;1;0;0;1
3064;0;0;1;50.76;0.83;0;0;1;0;1;0;0;1
3065;3;0;1;42.78;0.79;0;0;1;0;1;0;0;1
3066;0;0;1;1.22;7.53;0;0;1;0;1;0;0;1
3067;0;0;1;1.12;5.48;0;0;1;0;1;0;0;1
3068;0;0;1;3.36;7.32;0;0;1;0;1;0;0;1
3069;0;0;1;46.07;0.45;0;0;1;0;1;0;0;1
3070;3;0;1;10.49;0.59;0;0;1;0;1;0;0;1
3071;3;0;1;0.0;1.01;0;0;1;0;1;0;0;1
3072;0;0;1;41.42;7.45;0;0;1;0;1;0;0;1
3073;1;0;1;49.7;0.56;0;0;1;0;1;0;0;1
3074;0;0;1;14.44;5.16;0;0;1;0;1;0;0;1
3075;0;0;1;64.19;7.14;0;0;1;0;1;0;0;1
3076;3;0;1;9.92;1.24;0;0;1;0;1;0;0;1
3077;0;0;1;50.76;0.83;0;0;1;0;1;0;0;1
3078;0;0;1;19.85;7.26;0;0;1;0;0;1;0;1
3079;0;0;1;26.77;5.35;0;0;1;0;0;1;0;1
3080;0;0;1;85.62;6.88;0;0;1;0;0;1;0;1
3081;0;0;1;44.11;5.16;0;0;1;0;0;1;0;1
3082;0;0;1;59.74;7.13;0;0;1;0;0;1;0;1
3083;0;0;1;22.36;7.32;0;0;1;0;0;1;0;1
3084;0;0;1;81.8;4.44;0;0;1;0;0;0;0;1
3085;0;0;1;73.72;2.06;0;0;1;0;0;0;0;1
3086;0;0;1;64.98;1.24;0;0;1;0;0;0;0;1
3087;0;0;1;42.97;0.86;0;0;1;0;0;0;0;1
3088;2;0;1;64.14;0.83;0;0;1;0;0;0;0;1
3089;0;0;1;1.28;4.78;0;0;1;0;0;0;0;1
3090;0;0;0;0.0;2.09;0;0;1;0;0;0;0;1
3091;4;0;1;2.4;1.28;0;0;1;0;0;0;0;1
3092;0;0;1;33.78;1.93;0;0;1;0;0;0;0;1
3093;3;0;1;4.25;1.44;0;0;1;0;0;0;0;1
3094;1;0;1;50.54;2.01;0;0;1;0;0;0;0;1
3095;1;0;0;49.74;1.9;0;0;1;0;0;0;0;0
3096;0;0;0;40.23;2.24;0;0;1;0;0;0;0;1
3097;1;0;1;36.39;0.45;0;0;1;0;0;0;0;1
3098;0;0;1;74.04;5.24;0;0;1;0;0;0;0;1
3099;3;0;1;14.86;1.04;0;0;1;0;0;0;0;1
3100;2;0;1;35.48;1.11;0;0;1;0;0;0;0;1
3101;0;0;1;64.58;2.73;0;0;1;0;0;0;0;1
3102;3;0;1;55.01;0.92;0;0;1;0;0;0;0;1
3103;3;1;1;7.32;0.42;0;0;1;0;0;0;0;1
3104;0;0;1;69.41;6.24;0;0;1;0;0;0;0;1
3105;1;0;0;10.1;0.92;0;0;1;0;0;0;1;0
3106;0;0;1;2.6;2.36;0;0;1;0;0;0;0;1
3107;0;0;1;14.56;6.61;0;0;1;0;0;0;0;1
3108;0;0;1;80.68;3.91;0;0;1;0;0;0;0;1
3109;3;0;1;0.0;2.46;0;0;1;0;0;0;0;1
3110;1;0;1;45.51;0.83;0;0;1;0;0;0;0;1
3111;4;0;1;21.31;0.74;0;0;1;0;1;0;0;1
3112;0;0;0;24.87;1.53;0;0;1;0;1;0;0;1
3113;0;0;1;88.35;7.02;0;0;1;0;1;0;0;1
3114;1;1;0;46.7;1.47;0;0;1;0;1;0;1;0
3115;0;0;1;55.2;7.24;0;0;1;0;1;0;0;1
3116;0;0;1;84.51;5.49;0;0;1;0;1;0;0;1
3117;1;0;0;6.49;0.47;0;0;1;0;1;0;1;0
3118;5;0;0;11.36;1.36;0;0;1;0;1;0;0;0
3119;4;0;1;43.46;1.17;0;0;1;0;1;0;0;1
3120;0;0;1;59.25;6.61;0;0;1;0;1;0;0;1
3121;0;0;1;47.05;7.17;0;0;1;0;1;0;0;1
3122;5;0;0;55.7;2.27;0;0;1;0;1;0;0;0
3123;0;0;1;35.51;7.19;0;0;1;0;1;0;0;1
3124;3;0;1;36.2;1.45;0;0;1;0;1;0;0;1
3125;3;0;1;53.45;1.33;0;0;1;0;1;0;0;1
3126;1;0;0;35.08;1.96;0;0;1;0;1;0;1;0
3127;3;0;1;19.89;0.16;0;0;1;0;1;0;0;1
3128;5;1;0;10.86;1.14;0;0;1;0;1;0;1;0
3129;0;0;1;0.64;4.83;0;0;1;0;1;0;0;1
3130;1;0;1;14.07;1.76;0;0;1;0;1;0;0;1
3131;5;0;1;36.88;7.32;0;0;1;0;0;1;0;1
3132;0;0;1;72.69;7.01;0;0;1;0;0;1;0;1
3133;1;0;0;1.17;2.63;0;0;1;0;0;1;1;0
3134;0;0;1;59.82;7.68;0;0;1;0;0;1;0;1
3135;3;0;1;74.55;0.56;0;0;1;0;0;1;0;1
3136;0;0;1;54.49;3.69;0;0;1;0;0;1;0;1
3137;0;0;0;64.58;2.73;0;0;1;0;0;1;0;1
3138;0;0;1;26.88;7.23;0;0;1;0;0;1;0;1
3139;0;0;1;41.31;2.92;0;0;1;0;0;1;0;1
3140;0;0;1;83.79;4.85;0;0;1;0;0;1;0;1
3141;5;0;1;53.16;7.16;0;0;1;0;0;1;0;1
3142;0;0;1;35.16;7.16;0;0;1;0;0;1;0;1
3143;0;0;1;55.91;7.18;0;0;1;0;0;1;0;1
3144;0;0;1;84.81;6.99;0;0;1;0;0;1;0;1
3145;5;0;0;59.84;2.97;0;0;1;0;0;1;1;0
3146;1;0;0;68.21;1.27;0;0;1;0;0;1;0;0
3147;1;1;1;56.65;1.35;0;0;1;0;0;1;0;1
3148;0;0;1;8.88;7.29;0;0;1;0;0;1;0;1
3149;5;0;1;61.5;7.19;0;0;1;0;0;1;0;1
3150;1;0;0;29.62;2.71;0;0;1;0;0;1;1;0
3151;0;0;1;77.23;3.35;0;0;1;0;0;1;0;1
3152;1;0;0;0.0;0.04;0;0;1;0;0;1;1;0
3153;0;0;1;25.05;4.68;0;0;1;0;0;1;0;1
3154;5;0;1;1.69;7.26;0;0;1;0;0;1;0;1
3155;0;0;1;50.74;7.13;0;0;1;0;0;1;0;1
3156;0;0;1;67.33;4.3;0;0;1;0;0;1;0;1
3157;1;0;0;61.43;2.56;0;0;1;0;0;1;0;0
3158;0;0;1;89.67;6.91;0;0;1;0;0;1;0;1
3159;0;0;1;18.83;4.48;0;0;1;0;0;1;0;1
3160;1;0;0;43.8;1.55;0;0;1;0;0;1;1;0
3161;0;0;1;72.41;7.08;0;0;1;0;1;0;0;1
3162;3;0;1;38.52;1.29;0;0;1;0;1;0;0;1
3163;1;0;0;74.55;0.56;0;0;1;0;1;0;0;0
3164;0;0;1;12.67;7.33;0;0;1;0;1;0;0;1
3165;0;0;1;35.86;7.23;0;0;1;0;1;0;0;1
3166;1;0;1;74.13;2.12;0;0;1;0;1;0;0;1
3167;0;0;1;32.2;7.24;0;0;1;0;1;0;0;1
3168;0;0;1;73.61;7.2;0;0;1;0;1;0;0;1
3169;0;0;1;65.03;4.43;0;0;1;0;1;0;0;1
3170;0;0;0;63.59;2.51;0;0;1;0;1;0;0;1
3171;5;0;1;59.62;1.68;0;0;1;0;1;0;0;1
3172;3;0;1;41.89;1.28;0;0;1;0;1;0;0;1
3173;0;0;1;49.52;7.11;0;0;1;0;1;0;0;1
3174;3;0;1;2.3;1.33;0;0;1;0;1;0;0;1
3175;3;0;1;55.35;0.26;0;0;1;0;1;0;0;1
3176;0;0;1;1.27;7.26;0;0;1;0;1;0;0;1
3177;3;0;1;73.66;1.67;0;0;1;0;1;0;0;1
3178;3;0;1;73.32;1.45;0;0;1;0;1;0;0;1
3179;5;0;1;3.8;7.27;0;0;1;0;1;0;0;1
3180;0;0;1;65.66;0.88;0;0;1;0;1;0;0;1
3181;0;0;1;1.59;1.93;0;0;1;0;1;0;0;1
3182;0;0;1;42.64;6.64;0;0;1;0;1;0;0;1
3183;1;0;1;47.34;0.22;0;0;1;0;1;0;0;1
3184;0;0;1;88.35;7.02;0;0;1;0;1;0;0;1
3185;0;0;1;0.82;3.76;0;0;1;0;1;0;0;1
3186;0;0;1;0.42;7.26;0;0;1;0;1;0;0;1
3187;3;0;1;41.94;0.56;0;0;1;0;1;0;0;1
3188;1;0;0;49.65;1.48;0;0;1;0;1;0;0;0
3189;0;0;1;85.66;6.93;0;0;1;0;1;0;0;1
3190;0;0;1;84.0;6.57;0;0;1;0;1;0;0;1
3191;3;0;1;35.89;0.91;0;0;1;0;1;0;0;1
3192;0;0;1;65.16;1.12;0;0;1;0;1;0;0;1
3193;1;0;0;81.12;2.01;0;0;1;0;1;0;1;0
3194;0;1;1;21.04;7.31;0;0;1;0;1;0;0;1
3195;3;1;1;12.81;0.48;0;0;1;0;1;0;0;1
3196;0;0;1;0.84;7.31;0;0;1;0;1;0;0;1
3197;1;1;0;53.92;1.99;0;0;1;0;1;0;1;0
3198;3;1;1;66.92;1.34;0;0;1;0;1;0;0;1
3199;3;0;1;24.71;2.18;0;0;1;0;1;0;0;1
3200;0;0;1;30.82;7.32;0;0;1;0;1;0;0;1
3201;0;0;1;52.99;0.6;0;0;1;0;1;0;0;1
3202;0;0;1;16.36;7.23;0;0;1;0;1;0;0;1
3203;0;1;0;0.0;0.85;0;0;1;0;1;0;1;0
3204;0;0;1;68.38;6.68;0;0;1;0;1;0;0;1
3205;1;1;0;51.78;1.02;0;0;1;0;1;0;1;0
3206;0;0;1;88.34;6.97;0;0;1;0;1;0;0;1
3207;2;1;1;60.87;1.41;0;0;1;0;1;0;0;1
3208;1;0;1;10.99;1.69;0;0;1;0;1;0;0;1
3209;0;0;1;78.31;7.11;0;0;1;0;1;0;0;1
3210;0;0;1;70.35;7.17;0;0;1;0;1;0;0;1
3211;0;0;1;18.25;7.36;0;0;1;0;1;0;0;1
3212;0;0;1;18.25;7.36;0;0;1;0;0;1;0;1
3213;0;0;1;1.65;7.42;0;0;1;0;1;0;0;1
3214;0;0;1;1.65;7.42;0;0;1;0;0;1;0;1
3215;0;0;1;32.45;5.79;0;0;1;0;1;0;0;1
3216;0;0;1;32.45;5.79;0;0;1;0;0;1;0;1
3217;5;0;1;8.38;1.84;0;0;1;0;1;0;0;1
3218;5;0;1;8.38;1.84;0;0;1;0;0;1;0;1
3219;0;0;1;60.92;3.74;0;0;1;0;1;0;0;1
3220;0;0;1;60.92;3.74;0;0;1;0;0;1;0;1
3221;0;0;1;39.18;7.21;0;0;1;0;1;0;0;1
3222;0;0;1;39.18;7.21;0;0;1;0;0;1;0;1
3223;0;0;1;11.98;1.03;0;0;1;0;1;0;0;1
3224;5;0;0;50.52;1.25;0;0;1;0;1;0;0;1
3225;0;1;1;27.95;4.8;0;0;1;0;1;0;0;1
3226;0;0;1;61.04;4.53;0;0;1;0;1;0;0;1
3227;1;0;1;30.66;0.74;0;0;1;0;1;0;0;1
3228;0;0;1;71.03;7.08;0;0;1;0;1;0;0;1
3229;0;0;1;76.21;7.17;0;0;1;0;1;0;0;1
3230;3;0;1;2.3;1.33;0;0;1;0;1;0;0;1
3231;1;0;0;49.18;1.13;0;0;1;0;1;0;0;0
3232;1;1;1;24.46;0.52;0;0;1;0;1;0;0;1
3233;0;0;1;77.73;4.5;0;0;1;0;1;0;0;1
3234;0;0;1;26.77;1.07;0;0;1;0;1;0;0;1
3235;0;0;1;72.03;4.84;0;0;1;0;1;0;0;1
3236;0;0;1;17.47;7.49;0;0;1;0;1;0;0;1
3237;0;0;1;78.08;4.11;0;0;1;0;1;0;0;1
3238;0;0;1;0.42;7.36;0;0;1;0;1;0;0;1
3239;0;0;1;82.03;6.11;0;0;1;0;1;0;0;1
3240;3;0;1;57.29;0.57;0;0;1;0;0;1;0;1
3241;0;0;1;4.4;2.79;0;0;1;0;0;0;0;1
3242;0;0;1;55.01;0.92;0;0;1;0;0;0;0;1
3243;0;0;1;0.8;7.63;0;0;1;0;0;0;0;1
3244;0;0;1;3.73;2.47;0;0;1;0;0;0;0;1
3245;0;0;1;0.84;7.31;0;0;1;0;0;0;0;1
3246;0;0;1;86.93;4.77;0;0;1;0;0;0;0;1
3247;0;0;1;82.46;4.0;0;0;1;0;0;0;0;1
3248;3;0;1;51.31;1.1;0;0;1;0;0;0;0;1
3249;0;0;1;64.14;0.83;0;0;1;0;0;0;0;1
3250;3;0;1;1.64;1.87;0;0;1;0;0;0;0;1
3251;0;0;1;83.48;4.15;0;0;1;0;0;0;0;1
3252;3;0;1;0.0;1.76;0;0;1;0;0;0;0;1
3253;1;0;1;52.57;1.48;0;0;1;0;0;0;0;1
3254;0;0;1;41.17;8.71;0;0;1;0;0;0;0;1
3255;0;0;1;24.41;7.26;0;0;1;0;0;0;0;1
3256;0;0;1;52.9;7.12;0;0;1;0;0;0;0;1
3257;0;0;1;0.54;5.64;0;0;1;0;0;1;0;1
3258;1;0;0;1.06;2.89;0;0;1;0;0;1;1;0
3259;0;0;1;33.33;5.66;0;0;1;0;0;1;0;1
3260;3;0;1;0.85;7.2;0;0;1;0;0;1;0;1
3261;0;0;1;21.85;5.9;0;0;1;0;0;1;0;1
3262;1;0;0;36.92;2.41;0;0;1;0;0;1;1;0
3263;0;0;1;59.57;4.97;0;0;1;0;0;1;0;1
3264;0;0;1;23.85;7.29;0;0;1;0;0;1;0;1
3265;1;0;0;2.5;1.23;0;0;1;0;0;1;1;0
3266;0;0;1;14.86;1.88;0;0;1;0;0;1;0;1
3267;0;0;1;32.93;7.49;0;0;1;0;0;1;0;1
3268;0;0;0;0.0;2.03;0;0;1;0;0;1;0;1
3269;0;0;0;40.99;1.55;0;0;1;0;0;1;1;0
3270;0;0;1;15.9;5.86;0;0;1;0;0;1;0;1
3271;0;0;1;29.39;6.66;0;0;1;0;0;1;0;1
3272;0;0;1;44.94;6.52;0;0;1;0;0;1;0;1
3273;0;0;1;3.81;4.84;0;0;1;0;0;1;0;1
3274;0;0;0;23.97;2.64;0;0;1;0;0;1;1;0
3275;3;0;1;27.22;2.23;0;0;1;0;0;1;0;1
3276;0;0;0;2.21;1.39;0;0;1;0;0;1;1;0
3277;0;0;0;2.16;2.84;0;0;1;0;0;1;1;0
3278;1;0;0;53.37;1.6;0;0;1;0;0;1;1;0
3279;1;0;0;46.7;2.65;0;0;1;0;0;1;0;0
3280;0;0;1;50.62;7.28;0;0;1;0;0;1;0;1
3281;0;0;1;40.39;7.69;0;0;1;0;0;1;0;1
3282;5;0;1;83.57;4.69;0;0;1;0;0;1;0;1
3283;0;0;1;27.39;6.17;0;0;1;0;0;1;0;1
3284;0;0;1;34.75;5.36;0;0;1;0;0;1;0;1
3285;0;0;1;23.73;7.46;0;0;1;0;0;1;0;1
3286;0;0;1;43.47;7.48;0;0;1;0;0;1;0;1
3287;1;1;0;51.78;1.02;0;0;1;0;0;1;1;0
3288;0;0;1;34.75;8.18;0;0;1;0;0;1;0;1
3289;1;1;0;53.99;2.45;0;0;1;0;0;1;1;0
3290;1;1;0;61.23;1.65;0;0;1;0;0;1;0;0
3291;0;0;1;18.02;5.2;0;0;1;0;0;1;0;1
3292;5;0;0;36.85;3.75;0;0;1;0;0;1;1;0
3293;3;0;1;75.89;0.06;0;0;1;0;0;1;0;1
3294;0;0;1;19.14;5.23;0;0;1;0;0;1;0;1
3295;0;0;1;40.21;7.39;0;0;1;0;0;1;0;1
3296;0;0;1;86.02;4.46;0;0;1;0;0;1;0;1
3297;0;0;0;22.62;2.79;0;0;1;0;0;1;1;0
3298;0;0;1;51.08;7.09;0;0;1;0;0;1;0;1
3299;0;0;0;72.1;1.18;0;0;1;0;0;1;1;0
3300;0;0;1;24.48;7.5;0;0;1;0;0;1;0;1
3301;0;0;1;34.69;0.38;0;0;1;0;1;0;0;1
3302;0;0;1;64.28;0.71;0;0;1;0;1;0;0;1
3303;0;0;1;48.38;2.01;0;0;1;0;1;0;0;1
3304;0;0;1;87.0;4.88;0;0;1;0;1;0;0;1
3305;0;0;1;1.17;2.63;0;0;1;0;1;0;0;1
3306;0;0;1;70.78;1.76;0;0;1;0;1;0;0;1
3307;0;0;1;85.25;6.99;0;0;1;0;0;1;0;1
3308;0;0;1;28.17;7.38;0;0;1;0;0;1;0;1
3309;0;0;1;72.41;7.08;0;0;1;0;0;1;0;1
3310;0;0;1;15.79;8.27;0;0;1;0;0;1;0;1
3311;1;1;0;45.46;0.9;0;0;1;0;0;1;1;0
3312;0;0;1;52.48;7.23;0;0;1;0;0;1;0;1
3313;0;0;1;26.88;7.23;0;0;1;0;0;1;0;1
3314;0;0;1;20.09;7.96;0;0;1;0;0;1;0;1
3315;0;0;1;88.35;7.02;0;0;1;0;0;1;0;1
3316;0;0;1;42.05;6.8;0;0;1;0;0;1;0;1
3317;0;0;1;64.58;7.12;0;0;1;0;0;1;0;1
3318;0;0;1;38.58;7.22;0;0;1;0;0;1;0;1
3319;0;0;1;84.77;6.94;0;0;1;0;0;1;0;1
3320;0;0;1;5.57;7.72;0;0;1;0;0;1;0;1
3321;0;0;1;14.99;7.46;0;0;1;0;0;1;0;1
3322;1;1;1;62.82;1.39;0;0;1;0;0;1;0;1
3323;0;0;1;87.37;6.76;0;0;1;0;0;1;0;1
3324;0;0;1;56.03;7.3;0;0;1;0;0;1;0;1
3325;0;0;1;36.94;7.93;0;0;1;0;0;1;0;1
3326;0;0;1;86.13;6.98;0;0;1;0;0;1;0;1
3327;2;0;1;50.89;1.17;0;0;1;0;0;1;0;1
3328;0;0;1;19.49;7.87;0;0;1;0;0;1;0;1
3329;0;0;1;35.75;8.34;0;0;1;0;0;1;0;1
3330;0;0;1;0.39;7.79;0;0;1;0;0;1;0;1
3331;0;0;1;50.18;7.46;0;0;1;0;0;1;0;1
3332;0;0;1;86.54;6.92;0;0;1;0;0;1;0;1
3333;0;0;1;69.17;6.02;0;0;1;0;0;1;0;1
3334;0;0;1;72.92;7.29;0;0;1;0;0;1;0;1
3335;1;0;0;19.28;1.3;0;0;1;0;0;1;0;0
3336;0;0;1;1.28;7.2;0;0;1;0;0;1;0;1
3337;0;0;1;1.66;3.7;0;0;1;0;0;1;0;1
3338;0;0;1;68.24;0.98;0;0;1;0;0;1;0;1
3339;0;0;1;70.35;7.17;0;0;1;0;0;1;0;1
3340;0;0;1;69.65;7.08;0;0;1;0;0;1;0;1
3341;0;0;1;66.79;7.34;0;0;1;0;0;1;0;1
3342;5;1;1;41.49;1.13;0;0;1;0;0;1;0;1
3343;0;0;1;61.42;7.63;0;0;1;0;1;0;0;1
3344;0;0;1;87.06;4.99;0;0;1;0;1;0;0;1
3345;0;0;1;50.95;7.24;0;0;1;0;1;0;0;1
3346;0;0;1;80.72;5.59;0;0;1;0;1;0;0;1
3347;0;0;1;86.41;4.94;0;0;1;0;1;0;0;1
3348;0;1;1;28.8;8.34;0;0;1;0;1;0;0;1
3349;1;1;1;41.98;2.08;0;0;1;0;1;0;0;1
3350;0;0;1;55.7;0.45;0;0;1;0;1;0;0;1
3351;3;0;1;60.37;1.17;0;0;1;0;1;0;0;1
3352;0;0;1;40.86;0.41;0;0;1;0;1;0;0;1
3353;3;0;1;24.39;1.17;0;0;1;0;1;0;0;1
3354;0;0;1;87.06;4.99;0;0;1;0;1;0;0;1
3355;0;0;1;89.05;5.68;0;0;1;0;1;0;0;1
